proto,packets_count,total_fiat,f_pkts_num,min_fiat,min_biat,flow_packets_per_second,f_min_pkt_size,f_max_pkt_size,b_min_pkt_size,diag_step_fiat,diag_step_biat,diag_steps,tcp_syn_count,tcp_ack_count,tcp_rst_count,tcp_fin_count,tcp_urg_count,tcp_retr_count,pktiat_0,pktiat_1,pktiat_2,pktiat_7,pktiat_9,pktlen_1,pktlen_5,pktlen_6,pktlen_7,pktlen_8,pktlen_9,type
6,10,0.179495096206665,5,0.0003488063812255,5.412101745605469e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.00406193733215332,0.00034999847412109375,6.4849853515625e-05,0.1701960563659668,66,66,393,128,66,164,0
6,10,0.1853690147399902,5,0.0004479885101318,1.5974044799804688e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037598609924316406,0.00018215179443359375,1.5974044799804688e-05,0.17735815048217773,66,66,393,128,66,164,0
6,10,0.20094895362854,5,0.0030031204223632,3.123283386230469e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004021167755126953,0.00011491775512695312,3.123283386230469e-05,0.18939685821533203,66,66,393,128,66,164,0
6,10,0.2029399871826172,5,0.0003669261932373,1.4781951904296877e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004252195358276367,0.0002608299255371094,1.4781951904296875e-05,0.19350886344909668,66,66,393,128,66,164,0
6,10,0.1747829914093017,5,0.0003809928894042,4.100799560546875e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039598941802978516,0.0002532005310058594,9.107589721679688e-05,0.16510987281799316,66,66,393,128,66,164,0
6,10,0.1934621334075927,5,0.0007050037384033,8.106231689453125e-06,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003098011016845703,0.0003781318664550781,8.106231689453125e-06,0.18551111221313477,66,66,393,128,66,164,0
6,10,0.0046617984771728,4,9.059906005859377e-06,6.9141387939453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036149024963378906,0.0002570152282714844,9.059906005859375e-06,0.0001049041748046875,66,1366,66,66,461,66,0
6,10,0.1366519927978515,5,0.000288963317871,0.0001139640808105,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003776073455810547,0.00013399124145507812,0.00011992454528808594,0.12854599952697754,66,66,393,128,66,164,0
6,10,0.1470561027526855,5,0.0002989768981933,1.1920928955078123e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004054069519042969,0.0014579296112060547,1.1920928955078125e-05,0.1304149627685547,66,66,393,128,66,164,0
6,10,0.213486909866333,5,0.0003600120544433,2.9087066650390625e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035250186920166016,0.00022101402282714844,2.9087066650390625e-05,0.20519399642944336,66,66,393,128,66,164,0
6,10,0.1785500049591064,5,0.0016708374023437,2.193450927734375e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036818981170654297,0.0002579689025878906,2.193450927734375e-05,0.16875314712524414,66,66,393,128,66,164,0
6,10,0.1966300010681152,5,0.0037810802459716,1.0013580322265623e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035109519958496094,0.0001919269561767578,1.0013580322265625e-05,0.18060803413391113,66,66,393,128,66,164,0
6,10,0.1780378818511963,5,0.0020511150360107,1.5020370483398438e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035698413848876953,0.00021004676818847656,1.5020370483398438e-05,0.16817688941955566,66,66,393,128,66,164,0
6,10,0.2313818931579589,5,0.0003690719604492,2.193450927734375e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038640499114990234,0.00024890899658203125,2.193450927734375e-05,0.22262096405029297,66,66,393,128,66,164,0
6,10,0.2727119922637939,5,0.0003728866577148,3.600120544433594e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0040051937103271484,0.24169492721557617,3.600120544433594e-05,0.0177459716796875,66,66,393,128,66,164,0
6,10,0.2239191532135009,5,0.0012030601501464,1.0013580322265623e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038161277770996094,0.0008878707885742188,1.0013580322265625e-05,0.21386098861694336,66,66,393,128,66,164,0
6,10,0.1601688861846923,5,0.000417947769165,2.193450927734375e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003880023956298828,0.0001590251922607422,2.193450927734375e-05,0.151641845703125,66,66,393,128,66,164,0
6,10,0.1574389934539795,5,0.0004029273986816,3.695487976074219e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004292011260986328,0.0002040863037109375,0.00019693374633789062,0.14821982383728027,66,66,393,128,66,164,0
6,10,0.1741681098937988,5,0.0039458274841308,8.821487426757812e-06,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003865957260131836,0.0005021095275878906,8.821487426757812e-06,0.1601271629333496,66,66,393,128,66,164,0
6,10,0.0047309398651123,4,1.0013580322265623e-05,6.9141387939453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036089420318603516,0.0003211498260498047,1.0013580322265625e-05,0.00011086463928222656,66,1366,66,66,461,66,0
6,10,0.0127229690551757,4,0.0004677772521972,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003943204879760742,0.00470280647277832,0.00012493133544921875,0.003740072250366211,66,66,461,66,146,66,0
6,10,0.2044570446014404,5,0.0005030632019042,7.82012939453125e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036771297454833984,0.0002110004425048828,7.82012939453125e-05,0.19614911079406738,66,66,393,128,66,164,0
6,10,0.188978910446167,5,0.0005519390106201,2.5033950805664062e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037958621978759766,0.0001671314239501953,2.5033950805664062e-05,0.17900395393371582,66,66,393,128,66,164,0
6,10,0.1754388809204101,5,0.0003790855407714,1.4066696166992188e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039370059967041016,0.0003299713134765625,1.4066696166992188e-05,0.16611385345458984,66,66,393,128,66,164,0
6,10,0.1654341220855713,5,0.0005080699920654,1.71661376953125e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003693103790283203,0.00014090538024902344,9.298324584960938e-05,0.15707111358642578,66,66,393,128,66,164,0
6,10,0.1719460487365722,5,0.0027108192443847,4.410743713378906e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035979747772216797,0.00015306472778320312,4.410743713378906e-05,0.16166400909423828,66,66,393,128,66,164,0
6,10,0.1363270282745361,5,0.0003089904785156,2.193450927734375e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003860950469970703,0.00022220611572265625,2.193450927734375e-05,0.12729597091674805,66,66,393,128,66,164,0
6,10,0.2006480693817138,5,0.0004630088806152,1.3828277587890623e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003592967987060547,0.00040411949157714844,1.3828277587890625e-05,0.19221210479736328,66,66,393,128,66,164,0
6,10,0.1899480819702148,5,0.0004987716674804,6.9141387939453125e-06,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004361867904663086,2.7179718017578125e-05,6.9141387939453125e-06,0.17684221267700195,66,66,393,128,66,164,0
6,10,0.2011940479278564,5,0.0004708766937255,3.814697265625e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003596067428588867,0.0002789497375488281,3.814697265625e-05,0.192979097366333,66,66,393,128,66,164,0
6,10,0.1993680000305175,5,0.0004880428314208,1.0967254638671877e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004199981689453125,2.4080276489257812e-05,1.0967254638671875e-05,0.18960905075073242,66,66,393,128,66,164,0
6,10,0.2222380638122558,5,0.0041041374206542,4.601478576660156e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003631114959716797,0.0003368854522705078,4.601478576660156e-05,0.2074871063232422,66,66,393,128,66,164,0
6,10,0.1741740703582763,5,0.0039319992065429,1.5020370483398438e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037870407104492188,0.00014400482177734375,1.5020370483398438e-05,0.16186308860778809,66,66,393,128,66,164,0
6,10,0.1921589374542236,5,0.0005149841308593,9.608268737792967e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0034720897674560547,0.0003178119659423828,9.608268737792969e-05,0.18341994285583496,66,66,393,128,66,164,0
6,10,0.0354349613189697,5,0.0003838539123535,8.606910705566406e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003776073455810547,0.00021982192993164062,8.606910705566406e-05,0.027085065841674805,66,66,393,128,66,164,0
6,10,0.0049610137939453,5,7.891654968261719e-05,3.0040740966796875e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004041194915771484,3.3855438232421875e-05,0.00010013580322265625,0.00013685226440429688,66,1368,66,66,461,66,0
6,10,0.0076198577880859,5,2.288818359375e-05,1.3113021850585938e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003604888916015625,0.00023293495178222656,0.00038504600524902344,0.0030570030212402344,66,66,66,461,66,146,0
6,10,0.0080580711364746,4,0.0007848739624023,1.3828277587890623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004094123840332031,0.0002598762512207031,0.00011396408081054688,0.003693103790283203,66,66,461,66,146,66,0
6,10,0.1394770145416259,5,0.0029499530792236,1.7881393432617188e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039520263671875,0.00015687942504882812,1.7881393432617188e-05,0.12795305252075195,66,66,393,128,66,164,0
6,10,0.1665408611297607,5,0.0004200935363769,1.2874603271484377e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004122018814086914,0.0002307891845703125,1.2874603271484375e-05,0.1567988395690918,66,66,393,128,66,164,0
6,10,0.2178330421447754,5,0.0038561820983886,6.9141387939453125e-06,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.00404810905456543,2.5033950805664062e-05,6.9141387939453125e-06,0.20531892776489258,66,66,393,128,66,164,0
6,10,0.2068879604339599,5,0.0028698444366455,0.0001358985900878,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036389827728271484,0.00018095970153808594,0.00013589859008789062,0.19593596458435059,66,66,393,128,66,164,0
6,10,0.2101459503173828,5,0.0004029273986816,1.5974044799804688e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003574848175048828,0.0002110004425048828,1.5974044799804688e-05,0.20205307006835938,66,66,393,128,66,164,0
6,10,0.1780159473419189,5,0.0003771781921386,3.695487976074219e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036208629608154297,0.00021004676818847656,3.695487976074219e-05,0.16977691650390625,66,66,393,128,66,164,0
6,10,0.1656789779663086,5,0.0004060268402099,3.0040740966796875e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036411285400390625,0.000247955322265625,3.0040740966796875e-05,0.1572740077972412,66,66,393,128,66,164,0
6,10,0.1731488704681396,5,0.0044929981231689,1.0013580322265623e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004250764846801758,1.9073486328125e-05,1.0013580322265625e-05,0.1583259105682373,66,66,393,128,66,164,0
6,10,0.1435651779174804,5,0.0043470859527587,7.867813110351562e-06,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004441022872924805,4.410743713378906e-05,7.867813110351562e-06,0.1297299861907959,66,66,393,128,66,164,0
6,10,0.0110719203948974,5,1.4066696166992188e-05,1.1920928955078123e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038928985595703125,0.0002799034118652344,0.00034499168395996094,0.006247043609619141,66,66,66,461,66,146,0
6,10,0.0080158710479736,4,0.0005741119384765,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003944873809814453,0.0004169940948486328,0.00014519691467285156,0.003782033920288086,66,66,461,66,146,66,0
6,10,0.2195188999176025,5,0.0030620098114013,1.0013580322265623e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039560794830322266,0.0002529621124267578,1.0013580322265625e-05,0.20586085319519043,66,66,393,128,66,164,0
6,10,0.0105409622192382,4,0.0010850429534912,1.3113021850585938e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003916025161743164,0.000392913818359375,0.00025391578674316406,0.0037581920623779297,66,66,461,66,146,66,0
6,10,0.1413421630859375,5,0.004382848739624,5.1021575927734375e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004261016845703125,5.1021575927734375e-05,5.5789947509765625e-05,0.12548017501831055,66,66,393,128,66,164,0
6,10,0.1557650566101074,5,0.0038759708404541,1.883506774902344e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003587961196899414,0.00013303756713867188,1.8835067749023438e-05,0.14322209358215332,66,66,393,128,66,164,0
6,10,0.1940200328826904,5,0.0003449916839599,6.9141387939453125e-06,0,66,733,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003849029541015625,0.0003039836883544922,6.9141387939453125e-06,0.18502211570739746,66,66,393,128,66,164,0
6,10,0.2243940830230713,5,0.000518798828125,2.813339233398437e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039031505584716797,0.0002429485321044922,2.8133392333984375e-05,0.21551895141601562,66,66,393,128,66,164,0
6,10,0.1907799243927002,5,0.0004448890686035,1.5974044799804688e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035779476165771484,0.0001380443572998047,1.5974044799804688e-05,0.18254804611206055,66,66,393,128,66,164,0
6,10,0.1848831176757812,5,0.0032720565795898,1.5020370483398438e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004202127456665039,0.0002238750457763672,1.5020370483398438e-05,0.1711890697479248,66,66,393,128,66,164,0
6,10,0.1733191013336181,5,0.0003650188446044,2.8848648071289062e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039560794830322266,0.0002830028533935547,0.00011396408081054688,0.16443395614624023,66,66,393,128,66,164,0
6,10,0.008167028427124,4,0.0006918907165527,7.867813110351562e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004212856292724609,2.8133392333984375e-05,0.00016498565673828125,0.003968000411987305,66,66,461,66,146,66,0
6,10,0.1614420413970947,5,0.0037989616394042,1.2874603271484377e-05,0,66,733,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004136085510253906,4.1961669921875e-05,1.2874603271484375e-05,0.14739108085632324,66,66,393,128,66,164,0
6,10,0.1741609573364257,5,0.0042331218719482,3.719329833984375e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039060115814208984,0.00015997886657714844,0.00010991096496582031,0.15803003311157227,66,66,393,128,66,164,0
6,10,0.0086750984191894,4,0.0005328655242919,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0040891170501708984,0.0003108978271484375,0.00015282630920410156,0.003951072692871094,66,66,461,66,146,66,0
6,10,0.2536749839782715,5,0.0019690990447998,1.1920928955078123e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003713846206665039,0.0002529621124267578,1.1920928955078125e-05,0.24356818199157715,66,66,393,128,66,164,0
6,10,0.0083091259002685,4,0.0005722045898437,1.7881393432617188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004243135452270508,0.0003440380096435547,0.00011515617370605469,0.004052877426147461,66,66,461,66,146,66,0
6,10,0.1365110874176025,5,0.0028858184814453,1.0967254638671877e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003973960876464844,0.0002410411834716797,1.0967254638671875e-05,0.12498211860656738,66,66,393,128,66,164,0
6,10,0.1235060691833496,5,0.0007209777832031,1.5974044799804688e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003818988800048828,0.00027298927307128906,1.5974044799804688e-05,0.11422204971313477,66,66,393,128,66,164,0
6,10,0.2095749378204345,5,0.0004620552062988,1.0967254638671877e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003732919692993164,0.0001251697540283203,1.0967254638671875e-05,0.2009289264678955,66,66,393,128,66,164,0
6,10,0.0081229209899902,4,0.0006799697875976,1.811981201171875e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003873109817504883,0.00037479400634765625,0.00017499923706054688,0.0037419795989990234,66,66,461,66,146,66,0
6,10,0.0102019309997558,4,0.0005829334259033,2.002716064453125e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003991127014160156,0.0002658367156982422,0.0001900196075439453,0.003770112991333008,66,66,461,66,146,66,0
6,10,0.1698420047760009,5,0.0042760372161865,9.059906005859377e-06,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003787994384765625,0.0002830028533935547,9.059906005859375e-06,0.15046000480651855,66,66,393,128,66,164,0
6,10,0.0077478885650634,4,0.00083589553833,2.002716064453125e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003762960433959961,0.0002799034118652344,0.00021004676818847656,0.0036690235137939453,66,66,461,66,146,66,0
6,10,0.2341301441192627,5,0.0002779960632324,1.0967254638671877e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004369020462036133,4.506111145019531e-05,1.0967254638671875e-05,0.22496414184570312,66,66,393,128,66,164,0
6,10,0.2088820934295654,5,0.0015399456024169,1.9788742065429688e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003983020782470703,0.0001571178436279297,1.9788742065429688e-05,0.1988370418548584,66,66,393,128,66,164,0
6,10,0.1902410984039306,5,0.0007290840148925,2.312660217285156e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0033359527587890625,0.00015807151794433594,2.3126602172851562e-05,0.18197011947631836,66,66,393,128,66,164,0
6,10,0.0102620124816894,4,0.0005388259887695,2.47955322265625e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.00403594970703125,0.0002911090850830078,0.00014281272888183594,0.003979921340942383,66,66,461,66,146,66,0
6,10,0.1718208789825439,5,0.0039927959442138,1.7881393432617188e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003905057907104492,0.00012183189392089844,1.7881393432617188e-05,0.15824484825134277,66,66,393,128,66,164,0
6,10,0.1732020378112793,5,0.0006361007690429,1.4066696166992188e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0040700435638427734,3.1948089599609375e-05,1.4066696166992188e-05,0.16299891471862793,66,66,393,128,66,164,0
6,10,0.1792058944702148,5,0.0004029273986816,1.5020370483398438e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003863811492919922,0.0008552074432373047,1.5020370483398438e-05,0.16972899436950684,66,66,393,128,66,164,0
6,10,0.1744790077209472,5,0.0002799034118652,2.002716064453125e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003968954086303711,0.00037288665771484375,2.002716064453125e-05,0.16546201705932617,66,66,393,128,66,164,0
6,10,0.2027361392974853,5,0.0006089210510253,3.695487976074219e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038940906524658203,0.00018596649169921875,3.695487976074219e-05,0.19219303131103516,66,66,393,128,66,164,0
6,10,0.0097699165344238,4,2.408027648925781e-05,8.106231689453125e-06,0,66,681,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.007375001907348633,0.0005619525909423828,2.4080276489257812e-05,0.0002830028533935547,66,538,66,66,461,66,0
6,10,0.215162992477417,5,0.0006880760192871,1.3113021850585938e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003787994384765625,7.987022399902344e-05,1.3113021850585938e-05,0.2063131332397461,66,66,393,128,66,164,0
6,10,0.1980020999908447,5,0.0003511905670166,2.09808349609375e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003865957260131836,0.00013208389282226562,2.09808349609375e-05,0.18905210494995117,66,66,393,128,66,164,0
6,10,0.2391648292541504,5,0.000478982925415,1.7881393432617188e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003966808319091797,0.00018715858459472656,1.7881393432617188e-05,0.23035287857055664,66,66,393,128,66,164,0
6,10,0.1937229633331298,5,0.0039870738983154,1.5020370483398438e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037908554077148438,0.0004401206970214844,1.5020370483398438e-05,0.18048906326293945,66,66,393,128,66,164,0
6,10,0.1768410205841064,5,0.0003988742828369,2.813339233398437e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036559104919433594,0.0001850128173828125,2.8133392333984375e-05,0.16833901405334473,66,66,393,128,66,164,0
6,10,0.1540579795837402,5,0.0029709339141845,2.8848648071289062e-05,0,66,733,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004034996032714844,0.00011897087097167969,5.7220458984375e-05,0.1425340175628662,66,66,393,128,66,164,0
6,10,0.1781830787658691,5,0.0002641677856445,3.814697265625e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003698110580444336,0.0001819133758544922,4.887580871582031e-05,0.16926908493041992,66,66,393,128,66,164,0
6,10,0.1990969181060791,5,0.0003750324249267,2.5987625122070312e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003968000411987305,0.00017786026000976562,2.5987625122070312e-05,0.19022297859191895,66,66,393,128,66,164,0
6,10,0.2201170921325683,5,0.004080057144165,1.2874603271484377e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037140846252441406,0.0002448558807373047,1.2874603271484375e-05,0.2050940990447998,66,66,393,128,66,164,0
6,10,0.1844408512115478,5,0.0044999122619628,1.0967254638671877e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004129886627197266,0.00010609626770019531,1.0967254638671875e-05,0.16802978515625,66,66,393,128,66,164,0
6,10,0.1898939609527588,5,0.0031499862670898,1.7881393432617188e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037851333618164062,0.00020694732666015625,1.7881393432617188e-05,0.17683196067810059,66,66,393,128,66,164,0
6,10,0.1886899471282959,5,0.0002830028533935,2.408027648925781e-05,0,66,733,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003834962844848633,0.0001690387725830078,2.4080276489257812e-05,0.18022799491882324,66,66,393,128,66,164,0
6,10,0.3015270233154297,5,0.0003838539123535,1.4066696166992188e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004142045974731445,4.100799560546875e-05,1.4066696166992188e-05,0.2923448085784912,66,66,393,128,66,164,0
6,10,0.2327239513397216,5,0.00301194190979,3.1948089599609375e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0041010379791259766,0.00013780593872070312,0.00013709068298339844,0.22093796730041504,66,66,393,128,66,164,0
6,10,0.2257258892059326,5,0.0036189556121826,3.504753112792969e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003937959671020508,0.00016999244689941406,3.504753112792969e-05,0.21144890785217285,66,66,393,128,66,164,0
6,10,0.9690449237823486,5,0.0003468990325927,6.318092346191406e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037419795989990234,0.00013303756713867188,6.318092346191406e-05,0.9605860710144043,66,66,393,128,66,164,0
6,10,0.189439058303833,5,0.0008389949798583,1.883506774902344e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036411285400390625,0.0001609325408935547,1.8835067749023438e-05,0.1810319423675537,66,66,393,128,66,164,0
6,10,0.8982679843902588,5,0.00285005569458,1.5974044799804688e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037620067596435547,0.000125885009765625,1.5974044799804688e-05,0.8869600296020508,66,66,393,128,66,164,0
6,10,0.1628360748291015,5,0.0034601688385009,9.059906005859377e-06,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003690958023071289,0.00013303756713867188,9.059906005859375e-06,0.15157604217529297,66,66,393,128,66,164,0
